,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
4442,b'1686869',59143,59132.55,59143.3775,0,15.114076614379885,15.30357551574707,15.265542984008787,10.827499999999418,-0.18949890136718572,0.1514663696289027,1
667,b'1096406',59138,59127.387,59138.380833333336,0,14.00969123840332,14.63671875,13.977933883666992,10.993833333333896,-0.6270275115966797,-0.031757354736328125,4
15847,b'3298110',59319,59308.254,59319.24583333333,0,16.525020599365234,16.727224349975586,16.750831604003906,10.991833333326213,-0.20220375061035156,0.22581100463867188,1
10978,b'2591592',59140,59127.387,59140.35716666668,0,14.20836067199707,14.841370582580566,14.161911010742188,12.970166666680598,-0.6330099105834961,-0.04644966125488281,4
26630,b'4867724',59200,59193.32,59200.31,0,15.663952827453612,15.89582633972168,15.735045433044434,6.989999999997963,-0.23187351226806818,0.07109260559082209,1
17321,b'3537423',59346,59332.3,59346.28,0,16.1645565032959,16.50899887084961,16.09976577758789,13.979999999995925,-0.34444236755371094,-0.06479072570800781,2
21134,b'4075052',59135,59127.387,59135.42,0,14.253828048706056,14.859724044799805,14.4716157913208,8.032999999995809,-0.6058959960937482,0.21778774261474432,1
31228,b'899329',59315,59312.38,59315.23666666666,0,16.994220733642578,17.06070899963379,17.135181427001953,2.8566666666592937,-0.06648826599121094,0.140960693359375,1
9516,b'2388188',59134,59131.5,59134.10966666666,0,17.450159072875977,17.495655059814453,17.427196502685547,2.609666666663543,-0.04549598693847656,-0.022962570190429688,2
13501,b'2911378',59158,59146.34,59158.3555,0,14.39103889465332,14.671584129333496,14.305220603942873,12.015500000001339,-0.2805452346801758,-0.08581829071044744,2
3370,b'1524518',59356,59345.188,59356.3075,0,14.533113479614258,14.866634368896484,14.449263572692873,11.119500000000698,-0.33352088928222656,-0.08384990692138494,2
6646,b'1969699',59131,59127.387,59131.4874,0,15.865947723388672,16.090614318847656,15.940818786621094,4.100399999995716,-0.22466659545898438,0.07487106323242188,1
18013,b'3648855',59343,59331.293,59343.243166666674,0,16.131637573242188,16.417980194091797,16.1077880859375,11.950166666676523,-0.2863426208496094,-0.0238494873046875,2
7982,b'2181606',59139,59127.387,59139.38,0,14.972394943237305,15.517264366149902,15.03258228302002,11.992999999994936,-0.5448694229125977,0.060187339782714844,4
7184,b'2051350',59313,59304.156,59313.3362,0,17.027976989746094,17.37664222717285,17.70056915283203,9.180199999995239,-0.3486652374267578,0.6725921630859375,1
9621,b'2399880',59200,59187.42,59200.31,0,14.24280071258545,14.505983352661133,14.112565994262695,12.889999999999418,-0.2631826400756836,-0.1302347183227539,2
18966,b'3773155',59138,59127.387,59138.380833333336,0,14.827250480651855,15.099950790405272,15.430108070373535,10.993833333333896,-0.2727003097534162,0.6028575897216797,1
29530,b'677713',59145,59131.5,59145.37,0,14.753365516662598,14.97621726989746,14.853110313415527,13.87000000000262,-0.2228517532348615,0.09974479675292969,1
1505,b'1234769',59394,59389.27,59394.28,0,14.929853439331056,15.157011985778809,15.128979682922363,5.010000000002037,-0.22715854644775213,0.19912624359130682,1
17920,b'3640',59156,59156.35,59156.4456,0,20.55867958068848,19.039180755615234,20.174894332885746,0.0956000000005588,1.5194988250732457,-0.3837852478027344,0
22339,b'425651',59132,59127.387,59132.55,0,15.777368545532228,15.932600021362305,15.90154266357422,5.163000000000466,-0.15523147583007635,0.12417411804199219,1
13209,b'2852770',59320,59305.29,59320.2476,0,14.13083553314209,14.839592933654783,14.09230136871338,14.957600000001548,-0.7087574005126935,-0.03853416442870916,4
21245,b'4091395',59343,59331.29,59343.2434,0,14.324224472045898,14.653958320617676,14.296494483947754,11.95339999999851,-0.32973384857177734,-0.02772998809814453,2
27841,b'5009769',58980,58980.25,58980.25666666668,0,19.97337913513184,20.19766616821289,19.89871406555176,0.006666666682576761,-0.22428703308105113,-0.07466506958007812,2
31791,b'998156',59198,59186.26,59198.3,0,14.532384872436523,14.773229598999023,14.457721710205078,12.040000000000873,-0.2408447265625,-0.07466316223144531,2
3124,b'149129',59172,59172.39,59172.39,0,19.832199096679688,19.358448028564453,19.2064208984375,0.0,0.4737510681152344,-0.6257781982421875,2
6636,b'1969558',59318,59306.258,59318.2475,0,16.339387893676758,16.626087188720703,16.35552215576172,11.989499999996042,-0.2866992950439453,0.016134262084960938,1
14487,b'3055289',59318,59305.285,59318.2475,0,14.338844299316406,14.917378425598145,14.678915977478027,12.96249999999418,-0.5785341262817383,0.3400716781616211,1
2001,b'1301126',59401,59401.21,59401.27025,0,20.357162475585938,20.43567276000977,20.5124454498291,0.0602500000022701,-0.07851028442383168,0.15528297424316406,1
22255,b'4245600',59318,59304.156,59318.2475,0,16.556591033935547,16.946670532226562,17.226242065429688,14.091499999994994,-0.3900794982910156,0.6696510314941406,1
21944,b'4203248',59188,59186.19,59188.295000000006,0,17.002973556518555,17.18216896057129,16.78261947631836,2.1050000000032014,-0.17919540405273438,-0.2203540802001953,2
29672,b'689297',59185,59183.39,59185.23,0,17.288331985473633,17.450531005859375,17.05329704284668,1.8400000000037835,-0.1621990203857422,-0.23503494262695312,2
13446,b'2907688',59134,59127.387,59134.10966666666,0,13.99542999267578,14.581457138061523,13.916759490966797,6.722666666661098,-0.586027145385744,-0.0786705017089826,4
8920,b'2306464',59134,59127.387,59134.10966666666,0,14.83464241027832,15.02915859222412,14.886359214782717,6.722666666661098,-0.194516181945799,0.05171680450439631,1
12973,b'2817628',59136,59127.387,59136.41966666666,0,14.967284202575684,15.488529205322266,15.163475036621094,9.03266666665877,-0.521245002746582,0.19619083404541016,4
8040,b'2188629',59328,59318.24,59328.277,0,14.641857147216797,14.942654609680176,14.613218307495115,10.0370000000039,-0.3007974624633789,-0.028638839721681464,2
25471,b'4704006',59319,59311.18,59319.2475,0,14.571611404418944,14.868860244750977,14.457655906677246,8.06749999999738,-0.297248840332033,-0.11395549774169744,2
5678,b'1861959',59146,59131.5,59146.33533333333,0,14.657012939453123,15.018902778625488,14.67009449005127,14.83533333332889,-0.36188983917236506,0.013081550598146308,1
25114,b'4650719',59131,59127.387,59131.4874,0,13.784984588623049,14.482954025268556,13.704030990600586,4.100399999995716,-0.6979694366455078,-0.08095359802246271,4
8193,b'2202346',59317,59304.156,59317.230200000005,0,17.26279067993164,17.399658203125,18.27491950988769,13.074200000002747,-0.13686752319335938,1.0121288299560511,1
17674,b'3610070',59230,59215.49,59230.1705,0,18.77463150024414,19.05508804321289,19.630882263183597,14.680500000002212,-0.28045654296875,0.8562507629394567,1
30206,b'750380',59317,59304.156,59317.230200000005,0,16.395313262939453,17.063674926757812,16.480873107910156,13.074200000002747,-0.6683616638183594,0.08555984497070312,4
21274,b'4094459',59162,59156.348,59162.46,0,14.956768989562988,15.147245407104492,15.170772552490234,6.1120000000009895,-0.1904764175415039,0.2140035629272461,1
22346,b'425651',59142,59127.387,59142.3412,0,14.290858268737791,14.656011581420898,14.375380516052246,14.954200000000128,-0.36515331268310725,0.0845222473144549,1
30157,b'746113',59342,59336.23,59342.26,0,17.322832107543945,17.527950286865234,17.330610275268555,6.029999999998836,-0.20511817932128906,0.007778167724609375,1
22744,b'4309237',59187,59176.254,59187.42,0,14.466611862182615,14.710098266601562,14.522103309631348,11.165999999997439,-0.2434864044189471,0.055491447448732245,1
18779,b'3752898',59353,59345.25,59353.35,0,15.315174102783203,15.528168678283691,15.451212882995604,8.099999999998545,-0.21299457550048828,0.13603878021240057,1
25933,b'4772099',59324,59318.24,59324.232833333335,0,17.59901237487793,17.76144790649414,17.763151168823242,5.99283333333733,-0.16243553161621094,0.1641387939453125,1
