,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
5452,b'1838205',59355,59347.26,59355.31,1,16.538036346435547,16.430461883544922,16.590198516845703,8.049999999995634,0.107574462890625,0.05216217041015625,0
1382,b'1214332',59138,59127.387,59138.380833333336,1,16.5737247467041,16.678592681884766,16.699514389038086,10.993833333333896,-0.10486793518066406,0.12578964233398438,0
14502,b'3056219',59322,59317.18,59322.2564,1,17.35642433166504,17.46917724609375,17.13393211364746,5.076399999998102,-0.11275291442871094,-0.22249221801757812,0
12841,b'2800034',59317,59304.156,59317.230200000005,1,18.22956085205078,18.38292694091797,18.319137573242188,13.074200000002747,-0.1533660888671875,0.08957672119140625,1
11011,b'2593162',59344,59343.2,59344.27,1,18.315275192260746,18.40795135498047,18.052358627319336,1.069999999999709,-0.09267616271972301,-0.2629165649414098,1
7137,b'2045566',59183,59176.254,59183.39,1,15.892799377441406,15.869243621826172,15.91116714477539,7.135999999998603,0.023555755615234375,0.018367767333984375,2
21759,b'416269',59345,59334.2,59345.23366666667,1,17.90637969970703,17.810504913330078,17.83706283569336,11.033666666669887,0.09587478637695312,-0.06931686401367188,1
10723,b'2560830',59317,59304.156,59317.230200000005,1,17.430110931396484,17.736316680908203,17.82090950012207,13.074200000002747,-0.30620574951171875,0.39079856872558594,0
16733,b'3441720',59373,59359.29,59373.2675,1,15.138505935668944,15.251815795898438,15.177581787109377,13.977500000000873,-0.11330986022949396,0.03907585144043324,2
23184,b'4358064',59343,59333.32,59343.24025,1,15.961509704589844,15.804854393005373,16.112459182739258,9.920250000002852,0.15665531158447088,0.15094947814941406,2
24109,b'4477886',59143,59134.29,59143.3775,1,15.910964965820312,15.896787643432615,15.790864944458008,9.087500000001455,0.014177322387697089,-0.12010002136230469,2
7069,b'2035447',59377,59363.26,59377.27,1,19.851219177246094,19.81713485717773,20.08554077148437,14.009999999994761,0.03408432006836293,0.2343215942382777,3
19078,b'3791019',59406,59394.28,59406.27,1,15.65218734741211,15.783682823181152,15.723456382751465,11.989999999997963,-0.13149547576904297,0.07126903533935547,2
30861,b'835018',59146,59146.34,59146.33975,1,20.7794189453125,20.8583927154541,20.42446517944336,-0.0002499999973224476,-0.07897377014160156,-0.3549537658691406,6
3076,b'1480254',59358,59353.355,59358.30783333333,1,15.82563304901123,15.875882148742676,15.68809700012207,4.952833333329181,-0.05024909973144531,-0.13753604888916016,2
14088,b'3006383',59343,59341.203,59343.24025,1,16.71894073486328,16.81650161743164,16.417522430419922,2.0372500000012224,-0.09756088256835938,-0.3014183044433594,0
26581,b'4855338',59255,59252.156,59255.23,1,16.89370346069336,16.9769229888916,16.694141387939453,3.074000000000524,-0.08321952819824219,-0.19956207275390625,0
9728,b'2412699',59372,59366.27,59372.265,1,14.247907638549805,14.347562789916992,14.17005729675293,5.995000000002619,-0.0996551513671875,-0.077850341796875,5
17609,b'3596900',59412,59400.27,59412.27,1,15.736970901489258,15.823368072509766,15.818920135498049,12.0,-0.08639717102050781,0.08194923400879084,2
24174,b'4490096',59243,59243.22,59243.2275,1,16.862897872924805,17.03626251220703,16.519222259521484,0.007499999999708962,-0.17336463928222656,-0.3436756134033203,0
28644,b'574939',59344,59334.2,59344.27,1,17.662710189819336,17.557823181152344,17.662353515625,10.069999999999709,0.10488700866699219,-0.0003566741943359375,0
13582,b'2926250',59316,59309.188,59316.41,1,16.036624908447266,16.00545883178711,15.838423728942873,7.222000000001572,0.03116607666015625,-0.19820117950439275,2
26475,b'4840610',59148,59136.33,59148.53,1,17.102893829345703,16.940393447875977,17.11515235900879,12.19999999999709,0.16250038146972656,0.012258529663085938,0
21990,b'4204926',59172,59166.4,59172.39,1,16.270553588867188,16.21685028076172,16.26950454711914,5.989999999997963,0.05370330810546875,-0.001049041748046875,0
22630,b'4298668',59219,59210.156,59219.27,1,16.73930549621582,16.68343734741211,16.812511444091797,9.113999999994121,0.05586814880371094,0.07320594787597656,0
27640,b'4984093',59230,59217.39,59230.1705,1,18.922826766967773,18.62398910522461,19.007055282592773,12.780500000000757,0.29883766174316406,0.084228515625,1
13545,b'2924433',59185,59178.17,59185.23,1,16.235523223876953,16.24966049194336,16.06916618347168,7.060000000004948,-0.01413726806640625,-0.16635704040527344,0
4471,b'1692403',59190,59185.23,59190.3426,1,15.28025245666504,15.451339721679688,15.24997901916504,5.112600000000384,-0.17108726501464666,-0.0302734375,2
5385,b'1831981',59367,59357.31,59367.25716666667,1,14.936120986938477,15.059627532958984,14.866607666015623,9.947166666672274,-0.12350654602050781,-0.06951332092285334,2
9440,b'2375448',59129,59127.387,59129.43659999999,1,16.05596923828125,16.053688049316406,16.32263946533203,2.0495999999911874,0.00228118896484375,0.26667022705078125,2
14940,b'3136955',59132,59127.387,59132.55,1,15.63588523864746,15.527750015258787,15.526086807250977,5.163000000000466,0.10813522338867188,-0.1097984313964826,2
16357,b'3389827',59316,59316.41,59316.41,1,14.965717315673828,15.274215698242188,15.147998809814451,0.0,-0.3084983825683594,0.18228149414062322,2
29813,b'708100',59221,59215.49,59221.56716666667,1,19.203269958496094,19.244274139404297,19.28808212280273,6.077166666669655,-0.041004180908203125,0.08481216430663707,4
6429,b'19486',59332,59331.29,59332.3,1,18.665573120117188,18.61724090576172,18.735916137695312,1.0100000000020373,0.04833221435546875,0.070343017578125,1
6104,b'1904496',59316,59303.344,59316.41,1,15.775736808776855,15.725339889526367,15.690484046936035,13.06600000000617,0.05039691925048828,-0.08525276184082031,2
5368,b'1829470',59317,59306.312,59317.230200000005,1,17.911428451538086,18.407283782958984,17.682498931884766,10.918200000007346,-0.49585533142089844,-0.2289295196533203,1
23799,b'4426776',59406,59400.27,59406.27,1,17.099515914916992,17.02556037902832,17.411592483520508,6.0,0.07395553588867188,0.3120765686035156,0
20218,b'3928835',59318,59314.29,59318.2475,1,15.78588581085205,15.916708946228027,15.706947326660156,3.9574999999967986,-0.13082313537597656,-0.07893848419189453,2
10772,b'2565763',59364,59361.223,59364.26,1,17.595783233642578,17.71422576904297,17.376739501953125,3.0370000000039,-0.11844253540039062,-0.21904373168945312,0
14501,b'3056219',59321,59317.18,59321.25,1,17.667598724365234,17.72565269470215,17.411468505859375,4.069999999999709,-0.05805397033691406,-0.2561302185058594,0
27222,b'493397',59400,59394.28,59400.27,1,16.90202522277832,16.866012573242188,16.954404830932617,5.989999999997963,0.03601264953613281,0.052379608154296875,0
25885,b'4762898',59188,59176.254,59188.295000000006,1,15.84365940093994,16.031646728515625,16.113155364990234,12.041000000004715,-0.18798732757568537,0.26949596405029475,2
9498,b'2386898',59027,59014.203,59027.27,1,20.026960372924805,20.20878219604492,20.492048263549805,13.06699999999546,-0.18182182312011363,0.465087890625,3
20045,b'391080',59335,59331.29,59335.41,1,16.8253173828125,16.88817596435547,16.74778175354004,4.120000000002619,-0.06285858154296875,-0.07753562927246094,0
8055,b'2188778',59332,59321.25,59332.3,1,18.719215393066406,18.723541259765625,18.84527587890625,11.05000000000291,-0.00432586669921875,0.12606048583984375,1
25910,b'476806',59322,59317.24,59322.4,1,20.337385177612305,20.520801544189453,20.207439422607425,5.1600000000034925,-0.18341636657714844,-0.12994575500487926,3
8354,b'2226046',59136,59129.266,59136.41966666666,1,16.112770080566406,16.258384704589844,16.163223266601562,7.153666666657955,-0.1456146240234375,0.05045318603515625,0
17648,b'3606159',59255,59252.156,59255.23,1,19.668991088867188,19.472352981567383,20.139047622680664,3.074000000000524,0.1966381072998047,0.47005653381347656,4
12783,b'2794741',59144,59143.367,59144.4074,1,17.64422607421875,17.923954010009766,17.14920997619629,1.0403999999980442,-0.2797279357910156,-0.49501609802246094,0
