,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
31582,b'955227',59328,59313.37,59328.26666666667,0,16.761030197143555,16.977563858032227,16.901716232299805,14.896666666667443,-0.21653366088867188,0.14068603515625,-1
29826,b'708827',59346,59335.41,59346.28,0,14.688032150268556,14.886287689208984,14.756840705871582,10.869999999995343,-0.1982555389404279,0.06880855560302557,-1
31067,b'877786',59222,59215.49,59222.58,0,18.417015075683597,19.082927703857425,18.689786911010746,7.0900000000037835,-0.6659126281738281,0.27277183532714844,-1
22423,b'4265483',59373,59365.27,59373.2675,0,14.885306358337402,15.201678276062012,14.772817611694336,7.997500000004948,-0.3163719177246094,-0.1124887466430664,-1
31357,b'918882',59370,59365.27,59370.28,0,15.617009162902832,15.897428512573242,15.6846284866333,5.010000000002037,-0.28041934967041016,0.06761932373046875,-1
31578,b'955227',59319,59313.37,59319.24583333333,0,18.13381576538086,18.181053161621094,18.538497924804688,5.875833333324408,-0.047237396240234375,0.4046821594238281,-1
31232,b'899329',59319,59312.38,59319.2475,0,15.258743286132812,15.452903747558594,15.301810264587402,6.867500000000291,-0.19416046142578125,0.043066978454589844,-1
29169,b'634196',59343,59331.29,59343.2434,0,14.312397003173828,14.621262550354004,14.417509078979492,11.95339999999851,-0.3088655471801758,0.10511207580566406,-1
18765,b'3746303',59365,59350.37,59365.27,0,14.720343589782717,15.027629852294922,14.82554531097412,14.89999999999418,-0.30728626251220525,0.1052017211914027,-1
19938,b'3900348',59322,59309.188,59322.24483333333,0,14.068589210510254,14.59093189239502,14.016170501708984,13.056833333328541,-0.5223426818847656,-0.05241870880126953,-1
9961,b'244033',59219,59216.11,59219.27,0,15.27295207977295,15.57088851928711,15.095294952392578,3.1599999999962165,-0.29793643951416016,-0.1776571273803711,-1
4556,b'1704430',59160,59160.44,59160.44,0,17.87300682067871,17.993667602539062,17.710203170776367,0.0,-0.12066078186035156,-0.16280364990234375,-1
4563,b'1704430',59169,59160.44,59169.3565,0,14.564032554626465,14.833223342895508,14.500335693359377,8.91649999999936,-0.26919078826904297,-0.06369686126708807,-1
