SNID,norm_MJD,1stDet,MJD,BAND_r,BAND_i,BAND_g
b'3920819',59372,59349.32,59372.265,16.548641204833984,16.58578109741211,16.590198516845703
b'3920819',59373,59349.32,59373.2675,16.581497192382812,16.589500427246094,16.63393783569336
b'3920819',59374,59349.32,59374.2675,16.587356567382812,16.617660522460938,16.68126678466797
b'3920819',59377,59349.32,59377.27,16.658748626708984,16.616348266601562,16.79005241394043
b'3921938',59198,59197.207,59198.3,19.374439239501953,19.685409545898438,19.224851608276367
b'3921938',59199,59197.207,59199.278,19.06822395324707,19.291473388671875,18.775653839111328
b'3921938',59200,59197.207,59200.31,18.868247985839844,19.108943939208984,18.624752044677734
b'3921938',59212,59197.207,59212.33,18.953968048095703,19.1151123046875,18.957490921020508
b'3921938',59216,59197.207,59216.22333333333,19.15163230895996,19.22150421142578,19.22330093383789
b'3921938',59219,59197.207,59219.27,19.227420806884766,19.332338333129883,19.422504425048828
b'3921938',59222,59197.207,59222.257000000005,19.231891632080078,19.495811462402344,19.553009033203125
b'3921938',59225,59197.207,59225.28,19.33075714111328,19.414291381835938,19.730018615722656
b'392319',59220,59215.49,59220.63,19.46400260925293,19.454933166503906,19.476892471313477
b'392319',59221,59215.49,59221.56716666667,19.37720489501953,19.532588958740234,19.414316177368164
b'392319',59222,59215.49,59222.58,19.41391944885254,19.492233276367188,19.32263946533203
b'392319',59226,59215.49,59226.63,19.553287506103516,19.651994705200195,19.579238891601562
b'392319',59228,59215.49,59228.662500000006,19.636619567871094,19.5054874420166,19.629173278808594
b'392319',59230,59215.49,59230.1705,19.475749969482422,19.694599151611328,19.583740234375
b'392319',59231,59215.49,59231.473,19.466630935668945,19.566028594970703,19.61836051940918
b'392319',59235,59215.49,59235.47,19.726886749267578,19.611164093017578,19.792648315429688
b'3923722',59318,59317.18,59318.2475,21.419540405273438,20.857479095458984,21.411664962768555
b'3923722',59319,59317.176,59319.24583333333,20.98802375793457,20.50645637512207,21.09697723388672
b'3923722',59320,59317.18,59320.265,20.992259979248047,20.360393524169922,21.017642974853516
b'3923722',59321,59317.18,59321.25,20.508163452148438,20.54912567138672,20.411008834838867
b'3923722',59324,59317.176,59324.232833333335,19.932575225830078,20.025390625,20.085065841674805
b'3923722',59328,59317.176,59328.26666666667,19.450700759887695,19.80454444885254,19.380413055419922
b'3923722',59332,59317.18,59332.3,19.185564041137695,19.27716064453125,19.248390197753906
b'3923722',59335,59317.18,59335.41,19.089679718017578,19.36966323852539,19.16150665283203
b'3923722',59337,59317.18,59337.27,19.08465576171875,19.053272247314453,19.097312927246094
b'3923722',59338,59317.18,59338.27,19.069717407226562,19.161212921142578,18.999034881591797
b'3923722',59342,59317.18,59342.26,18.98518180847168,19.078292846679688,19.003995895385742
b'3923722',59343,59317.176,59343.243166666674,18.98040199279785,19.144756317138672,19.115985870361328
b'3923722',59344,59317.18,59344.27,18.99641227722168,19.17253875732422,19.17890167236328
b'3923722',59345,59317.176,59345.23366666667,19.088361740112305,19.10440444946289,19.21697998046875
b'3923722',59346,59317.18,59346.28,19.06989097595215,19.043107986450195,19.135080337524414
b'3926373',59220,59215.49,59220.63,19.63658332824707,19.96268653869629,19.817548751831055
b'3926373',59221,59215.49,59221.56716666667,19.637142181396484,19.7117919921875,19.759552001953125
b'3926373',59222,59215.49,59222.58,19.547931671142578,19.748517990112305,19.78957176208496
b'3926373',59226,59215.49,59226.63,19.52276039123535,19.50223159790039,19.554229736328125
b'3926373',59228,59215.49,59228.662500000006,19.401906967163086,19.518157958984375,19.799468994140625
b'3926373',59230,59215.49,59230.1705,19.468774795532227,19.414457321166992,19.818012237548828
b'3926373',59231,59215.49,59231.473,19.382373809814453,19.45498275756836,19.728717803955078
b'3926373',59235,59215.49,59235.47,19.509658813476562,19.383224487304688,20.232954025268555
b'3927280',59322,59307.266,59322.4,20.22356605529785,20.088403701782227,20.329513549804688
b'3927724',59335,59334.2,59335.41,19.478792190551758,19.441776275634766,19.239383697509766
b'3927724',59337,59334.2,59337.27,18.616073608398438,18.596370697021484,18.548076629638672
b'3927724',59338,59334.2,59338.27,18.388973236083984,18.302410125732422,18.352415084838867
b'3927724',59342,59334.2,59342.26,18.06157684326172,17.9384765625,18.162729263305664
b'3927724',59343,59334.2,59343.243166666674,18.018447875976562,17.96649932861328,18.16629409790039
b'3927724',59344,59334.2,59344.27,18.03177261352539,17.958215713500977,18.173160552978516
b'3927724',59345,59334.2,59345.23366666667,18.08003044128418,17.92459487915039,18.119308471679688
b'3927724',59346,59334.2,59346.28,18.041149139404297,17.981739044189453,18.15791893005371
b'3927724',59347,59334.2,59347.26,18.085899353027344,17.91651153564453,18.18852996826172
b'3927724',59348,59334.2,59348.2745,18.06304359436035,17.997806549072266,18.235729217529297
b'3927724',59353,59334.2,59353.305,18.105661392211914,17.96792221069336,18.410747528076172
b'3927724',59354,59334.2,59354.328,18.144527435302734,17.96185302734375,18.391902923583984
b'3927724',59357,59334.2,59357.31,18.120712280273438,18.06658935546875,18.61983299255371
b'3927724',59359,59334.2,59359.29,18.198867797851562,18.061323165893555,18.599340438842773
b'3927724',59362,59334.2,59362.345,18.239578247070312,18.05325698852539,18.611820220947266
b'3927724',59363,59334.2,59363.313833333326,18.194658279418945,18.091018676757812,18.70651626586914
b'3927830',59220,59217.39,59220.63,17.7226619720459,17.832616806030273,17.845008850097656
b'3927830',59221,59217.39,59221.56716666667,17.490745544433594,17.58138656616211,17.48577880859375
b'3927830',59222,59217.39,59222.58,17.383031845092773,17.531814575195312,17.265233993530273
b'3927830',59226,59217.39,59226.63,17.08908462524414,17.198871612548828,16.908803939819336
b'3927830',59228,59217.39,59228.662500000006,16.94480323791504,17.145050048828125,16.85832977294922
b'3927830',59230,59217.39,59230.1705,16.898469924926758,17.02069854736328,16.742040634155273
b'3927830',59231,59217.387,59231.473,16.878963470458984,17.073482513427734,16.77153778076172
b'3927830',59235,59217.39,59235.47,16.99630355834961,17.00503158569336,16.872997283935547
b'3928459',59313,59312.23,59313.3362,20.813491821289062,20.619281768798828,20.69961166381836
b'3928459',59317,59312.23,59317.22775,19.89312744140625,20.2738037109375,19.654964447021484
b'3928459',59318,59312.23,59318.2475,20.01840591430664,20.115032196044922,19.922332763671875
b'3928459',59319,59312.23,59319.24583333333,19.854602813720703,19.919618606567383,20.05133056640625
b'3928459',59320,59312.23,59320.265,19.747615814208984,19.867877960205078,20.037832260131836
b'3928459',59321,59312.23,59321.25,19.79615020751953,19.89847183227539,19.980525970458984
b'3928459',59324,59312.23,59324.232833333335,19.57071304321289,19.603309631347656,19.751739501953125
b'3928459',59328,59312.23,59328.26666666667,19.758766174316406,19.692092895507812,20.394269943237305
b'3928459',59332,59312.23,59332.3,19.843223571777344,19.685382843017578,20.45351791381836
b'3928459',59337,59312.23,59337.27,20.165851593017578,19.8929443359375,21.000707626342773
b'3928459',59338,59312.23,59338.27,20.08733558654785,19.996606826782227,20.87176513671875
b'3928835',59314,59314.29,59314.29,16.62425994873047,16.88992691040039,16.564714431762695
b'3928835',59315,59314.293,59315.236666666664,16.334667205810547,16.56742286682129,16.252490997314453
b'3928835',59316,59314.29,59316.41,16.042579650878906,16.236865997314453,15.964102745056152
b'3928835',59317,59314.29,59317.230200000005,15.903682708740234,16.05834197998047,15.81377124786377
b'3928835',59318,59314.29,59318.2475,15.78588581085205,15.916708946228027,15.706947326660156
b'3928835',59319,59314.29,59319.2475,15.744853019714355,15.843221664428711,15.666223526000977
b'3928835',59320,59314.29,59320.2476,15.711248397827148,15.791716575622559,15.648956298828125
b'3928835',59321,59314.29,59321.25,15.683430671691895,15.756439208984375,15.668673515319824
b'3928835',59322,59314.293,59322.24483333333,15.666191101074219,15.78880500793457,15.664533615112305
b'3928835',59324,59314.293,59324.23416666667,15.737110137939453,15.870193481445312,15.779324531555176
b'3928835',59328,59314.293,59328.277,15.776490211486816,15.925454139709473,15.808786392211914
b'3928835',59332,59314.29,59332.3,15.768472671508789,15.916128158569336,15.884064674377441
b'3928835',59333,59314.29,59333.32,15.760220527648926,15.915249824523926,15.889944076538086
b'3928835',59334,59314.293,59334.32833333333,15.77951431274414,15.893625259399414,15.921950340270996
b'3928835',59335,59314.29,59335.41,15.795198440551758,15.91549015045166,15.959615707397461
b'3928835',59337,59314.29,59337.27,15.82128620147705,15.92756175994873,16.009401321411133
b'3928835',59338,59314.29,59338.27,15.846832275390625,15.940681457519531,16.041278839111328
b'3928835',59342,59314.29,59342.26,15.868330001831055,16.003204345703125,16.228172302246094
b'3928835',59343,59314.29,59343.2434,15.879217147827148,16.00868797302246,16.22863006591797
b'3928835',59344,59314.293,59344.27,15.905204772949219,15.985424041748047,16.241857528686523
b'3929934',59332,59331.29,59332.3,18.70526885986328,18.757720947265625,18.3848934173584
b'3929934',59333,59331.29,59333.32,17.769718170166016,17.81045913696289,17.56887435913086
b'3929934',59334,59331.293,59334.32833333333,17.18621063232422,17.206588745117188,16.994125366210938
b'3929934',59335,59331.29,59335.41,16.78516387939453,16.826541900634766,16.654991149902344
b'3929934',59337,59331.29,59337.27,16.368000030517578,16.39577865600586,16.326452255249023
b'3929934',59338,59331.29,59338.27,16.25049591064453,16.26239585876465,16.236310958862305
b'3929934',59342,59331.29,59342.26,16.12381362915039,16.132431030273438,16.214378356933594
b'3929934',59343,59331.29,59343.2434,16.121124267578125,16.096967697143555,16.212783813476562
b'3929934',59344,59331.293,59344.27,16.12445068359375,16.141714096069336,16.219512939453125
b'3929934',59345,59331.293,59345.23366666667,16.15182876586914,16.1035213470459,16.26409339904785
b'3929934',59346,59331.29,59346.28,16.18364143371582,16.11896514892578,16.264755249023438
b'3929934',59347,59331.29,59347.26,16.169654846191406,16.142555236816406,16.299114227294922
b'3929934',59348,59331.29,59348.266599999995,16.19171905517578,16.137256622314453,16.34545135498047
b'3929934',59349,59331.29,59349.32,16.199691772460938,16.133962631225586,16.370361328125
b'3929934',59350,59331.29,59350.347400000006,16.201675415039062,16.14508056640625,16.399749755859375
b'3929934',59353,59331.29,59353.35,16.232236862182617,16.16255760192871,16.503332138061523
b'3929934',59354,59331.293,59354.328,16.255849838256836,16.173725128173828,16.520584106445312
b'3929934',59355,59331.29,59355.31,16.2640380859375,16.197769165039062,16.561279296875
b'3929934',59356,59331.29,59356.307499999995,16.250633239746094,16.19620704650879,16.604598999023438
b'3929934',59357,59331.29,59357.31,16.27672576904297,16.180774688720703,16.620994567871094
b'3929934',59358,59331.293,59358.30783333333,16.2685604095459,16.193302154541016,16.685993194580078
b'393040',59188,59184.19,59188.295000000006,19.461341857910156,18.78216552734375,19.20755386352539
b'393040',59189,59184.19,59189.37,17.65207862854004,17.694734573364258,17.737529754638672
b'393040',59190,59184.195,59190.342599999996,16.875896453857422,17.068405151367188,16.978647232055664
b'393040',59191,59184.19,59191.3925,16.367435455322266,16.572940826416016,16.468448638916016
b'393040',59192,59184.19,59192.37,15.947903633117676,16.24449920654297,16.04098892211914
b'393040',59193,59184.19,59193.280166666664,15.637746810913086,15.947650909423828,15.7335844039917
b'393040',59194,59184.19,59194.332500000004,15.375761032104492,15.647086143493652,15.43490982055664
b'393040',59195,59184.19,59195.27033333333,15.142779350280762,15.423233032226562,15.17496109008789
b'393040',59198,59184.19,59198.3,14.605406761169434,14.879667282104492,14.56072998046875
b'393040',59199,59184.19,59199.278,14.48641300201416,14.785537719726562,14.434383392333984
b'393040',59200,59184.19,59200.31,14.384013175964355,14.731632232666016,14.32686710357666
b'393040',59212,59184.19,59212.33,14.522926330566406,15.198678970336914,14.497947692871094
b'3930447',59291,59290.324,59291.41,20.118404388427734,20.44610595703125,20.235305786132812
b'3931199',59394,59377.27,59394.28,20.235260009765625,20.486919403076172,20.74468421936035
b'3932115',59220,59217.39,59220.63,19.495479583740234,19.671722412109375,19.38697052001953
b'3932115',59221,59217.39,59221.56716666667,19.274940490722656,19.477523803710938,19.137983322143555
b'3932115',59222,59217.39,59222.58,19.05340576171875,19.275943756103516,18.969547271728516
b'3932115',59226,59217.39,59226.63,18.472597122192383,18.70724868774414,18.35784149169922
b'3932115',59228,59217.39,59228.662500000006,18.261634826660156,18.62765884399414,18.180715560913086
b'3932115',59230,59217.39,59230.1705,18.2314453125,18.577606201171875,18.161968231201172
b'3932115',59231,59217.387,59231.473,18.093387603759766,18.541170120239258,18.051910400390625
b'3932115',59235,59217.39,59235.47,18.143665313720703,18.57828712463379,18.03910255432129
b'3933327',59313,59306.258,59313.3362,17.134037017822266,17.27669906616211,17.192651748657227
b'3933327',59317,59306.258,59317.230200000005,16.582529067993164,16.792892456054688,16.600204467773438
b'3933327',59318,59306.258,59318.2475,16.489107131958008,16.714107513427734,16.51166534423828
b'3933327',59319,59306.26,59319.24583333333,16.40862274169922,16.708786010742188,16.448144912719727
b'3933327',59320,59306.258,59320.265,16.375564575195312,16.731815338134766,16.382549285888672
b'3933327',59321,59306.258,59321.25,16.365741729736328,16.736766815185547,16.376996994018555
b'3933327',59324,59306.26,59324.232833333335,16.288814544677734,16.851211547851562,16.37622833251953
b'3933327',59328,59306.26,59328.26666666667,16.331371307373047,16.921192169189453,16.474491119384766
b'3933327',59332,59306.258,59332.3,16.526893615722656,17.118839263916016,16.640432357788086
b'3933327',59335,59306.258,59335.41,16.745624542236328,17.39180564880371,16.837247848510742
b'3934063',59313,59304.156,59313.3362,16.771814346313477,16.648971557617188,17.174840927124023
b'3934063',59317,59304.156,59317.230200000005,16.785072326660156,16.641544342041016,17.47856903076172
b'3934063',59318,59304.156,59318.2475,16.815372467041016,16.64449691772461,17.558120727539062
b'3934063',59319,59304.156,59319.24583333333,16.90259552001953,16.686960220336914,17.63500213623047
b'3934063',59320,59304.156,59320.265,16.986364364624023,16.786882400512695,17.78964614868164
b'3934063',59321,59304.156,59321.25,17.04696273803711,16.830718994140625,17.835712432861328
b'3934063',59324,59304.156,59324.232833333335,17.246950149536133,17.000778198242188,18.058250427246094
b'3934063',59328,59304.156,59328.26666666667,17.42704200744629,17.091533660888672,18.383407592773438
b'3934063',59332,59304.156,59332.3,17.563106536865234,17.25189208984375,18.532442092895508
b'3934674',59129,59127.387,59129.43659999999,14.832230567932129,14.838918685913086,14.78418254852295
b'3934674',59131,59127.387,59131.4874,14.515899658203125,14.611873626708984,14.48263931274414
b'3934674',59132,59127.387,59132.55,14.407320976257324,14.466852188110352,14.433561325073242
b'3934674',59134,59127.387,59134.10966666666,14.25843334197998,14.33786392211914,14.32812786102295
b'3934674',59135,59127.387,59135.42,14.141824722290039,inf,14.313569068908691
b'3934674',59136,59127.387,59136.41966666666,14.067821502685547,14.062472343444824,14.26461124420166
b'3934674',59138,59127.387,59138.380833333336,13.957347869873047,13.935528755187988,14.249354362487793
b'3934674',59139,59127.387,59139.38,13.881153106689453,13.88359546661377,14.243295669555664
b'3934674',59140,59127.387,59140.357166666676,13.851486206054688,13.831639289855957,14.25523853302002
b'3934674',59142,59127.387,59142.3412,13.827936172485352,13.782492637634277,14.284209251403809
b'3934674',59143,59127.387,59143.3775,13.829087257385254,13.76787281036377,14.33414077758789
b'3934674',59144,59127.387,59144.407400000004,13.838977813720703,13.780732154846191,14.414230346679688
b'3934674',59145,59127.387,59145.37,13.849340438842773,13.771773338317871,14.466968536376953
b'3934674',59146,59127.387,59146.33533333333,13.856925964355469,13.789204597473145,14.509439468383789
b'3934674',59147,59127.387,59147.48,13.865799903869629,13.80019760131836,14.621099472045898
b'3934674',59148,59127.387,59148.53,13.883890151977539,13.786689758300781,14.716706275939941
b'3934674',59156,59127.387,59156.4456,14.290075302124023,14.09157657623291,15.405949592590332
b'3934836',59313,59290.227,59313.3362,17.22661590576172,17.36536407470703,17.335025787353516
b'3934836',59315,59290.23,59315.236666666664,17.207359313964844,17.315872192382812,17.40961456298828
b'3934836',59316,59290.227,59316.41,17.238386154174805,17.342958450317383,17.481857299804688
b'3934836',59317,59290.227,59317.230200000005,17.249269485473633,17.330707550048828,17.497817993164062
b'3934836',59318,59290.227,59318.2475,17.231351852416992,17.34495735168457,17.476423263549805
b'3934836',59319,59290.227,59319.2475,17.236610412597656,17.36052703857422,17.551286697387695
b'3934971',58937,58933.53,58937.5252,19.668712615966797,19.465534210205078,19.940534591674805
b'3935016',59322,59309.3,59322.4,20.809860229492188,20.91919708251953,21.066476821899414
b'393527',59246,59246.23,59246.23,17.798213958740234,17.93440818786621,17.455121994018555
b'393527',59252,59246.23,59252.2152,16.190608978271484,16.21603012084961,16.028453826904297
b'393527',59255,59246.23,59255.23,16.20594596862793,16.132064819335938,16.05404281616211
b'393527',59258,59246.23,59258.23,16.23773956298828,16.13836669921875,16.12746810913086
b'393527',59267,59246.23,59267.23,16.41338348388672,16.38949203491211,16.43130111694336
b'393527',59272,59246.23,59272.235,16.523954391479492,16.53020477294922,16.629709243774414
b'39381',59389,59380.27,59389.27,16.171398162841797,16.093828201293945,16.11193084716797
b'39381',59394,59380.27,59394.28,16.221181869506836,16.15835189819336,16.208454132080078
b'39381',59400,59380.27,59400.27,16.30816078186035,16.265010833740234,16.427265167236328
b'39381',59406,59380.27,59406.27,16.410804748535156,16.355220794677734,16.635814666748047
b'3944404',59374,59374.26,59374.2675,19.276308059692383,19.465797424316406,19.031349182128906
b'3944404',59377,59374.26,59377.27,18.729358673095703,18.830236434936523,18.600317001342773
b'3944404',59394,59374.26,59394.28,18.6041316986084,18.568679809570312,18.945758819580078
b'394519',59372,59372.26,59372.26666666666,20.74839210510254,20.642175674438477,20.52391242980957
b'394519',59374,59372.26,59374.2675,19.261306762695312,19.250808715820312,19.531949996948242
b'394519',59377,59372.26,59377.27,18.823352813720703,18.72478675842285,18.89754867553711
b'394519',59394,59372.26,59394.28,18.645488739013672,18.534133911132812,19.118118286132812
b'3950176',58975,58968.297,58975.42,17.883872985839844,18.470966339111328,18.423032760620117
b'395148',59129,59127.387,59129.43659999999,16.007993698120117,16.07601547241211,15.761971473693848
b'395148',59131,59127.387,59131.4874,15.75653076171875,15.831182479858398,15.562692642211914
b'395148',59132,59127.387,59132.55,15.691637992858887,15.722063064575195,15.531964302062988
b'395148',59134,59127.387,59134.10966666666,15.681533813476562,15.670221328735352,15.533838272094727
b'395148',59135,59127.387,59135.42,15.68480396270752,15.634561538696289,15.52885627746582
b'395148',59136,59127.387,59136.41966666666,15.713809967041016,15.624961853027344,15.553407669067383
b'395148',59138,59127.387,59138.380833333336,15.74079704284668,15.646505355834961,15.607481002807617
b'395148',59139,59127.387,59139.38,15.77102279663086,15.672842025756836,15.661296844482422
b'395148',59140,59127.387,59140.357166666676,15.78084945678711,15.703629493713379,15.696310043334961
b'395148',59142,59127.387,59142.3412,15.796586036682129,15.759992599487305,15.759428977966309
b'395148',59143,59127.387,59143.3775,15.817529678344727,15.79188346862793,15.779938697814941
b'395148',59144,59127.387,59144.407400000004,15.825104713439941,15.801170349121094,15.823434829711914
b'395148',59145,59127.387,59145.37,15.859246253967285,15.835662841796875,15.846991539001465
b'395148',59146,59127.387,59146.33533333333,15.881292343139648,15.84280776977539,15.879434585571289
b'395148',59147,59127.387,59147.48,15.898614883422852,15.885169982910156,15.944209098815918
b'395148',59148,59127.387,59148.53,15.91962718963623,15.905744552612305,15.983423233032227
b'395148',59156,59127.387,59156.4456,16.115068435668945,15.998449325561523,16.301067352294922
b'3957135',59220,59215.49,59220.63,19.267967224121094,19.315011978149414,19.442401885986328
b'3957135',59221,59215.49,59221.56716666667,19.254798889160156,19.305889129638672,19.38332748413086
b'3957135',59222,59215.49,59222.58,19.20655632019043,19.26079559326172,19.362449645996094
b'3957135',59226,59215.49,59226.63,19.29395294189453,19.264829635620117,19.518131256103516
b'3957135',59228,59215.49,59228.662500000006,19.233013153076172,19.12299156188965,19.517314910888672
b'3957135',59230,59215.49,59230.1705,19.493953704833984,19.14042091369629,19.921113967895508
b'3957135',59231,59215.49,59231.473,19.400981903076172,19.250415802001953,20.116901397705078
b'3957135',59235,59215.49,59235.47,19.57265281677246,19.34488296508789,20.657987594604492
b'395753',58975,58968.297,58975.42,20.071853637695312,20.143756866455078,20.211170196533203
b'3959853',59401,59401.21,59401.27025,20.35399627685547,20.594369888305664,20.87542724609375
b'3959853',59404,59401.207,59404.29,20.475311279296875,20.623884201049805,20.65408706665039
b'3960701',58975,58968.297,58975.42,17.167163848876953,17.84293556213379,17.191364288330078
b'3960802',59389,59389.27,59389.27,17.3698673248291,17.54869842529297,17.847862243652344
b'3960802',59394,59389.27,59394.28,16.010169982910156,16.167320251464844,16.072975158691406
b'3960802',59400,59389.27,59400.27,15.267783164978027,15.392349243164062,15.187862396240234
b'3960802',59406,59389.27,59406.27,14.94752025604248,15.001476287841797,14.993633270263672
b'3960802',59412,59389.27,59412.27,15.101837158203125,15.056886672973633,15.49637222290039
b'3962453',59225,59225.28,59225.28,20.36283302307129,20.78236198425293,20.718631744384766
b'3962453',59229,59225.28,59229.23,17.874725341796875,18.08470344543457,17.911020278930664
b'3962453',59243,59225.28,59243.2275,16.18781852722168,16.320802688598633,16.16680908203125
b'3962453',59246,59225.28,59246.23,16.070682525634766,16.18109893798828,16.15797996520996
b'3962453',59252,59225.28,59252.2152,15.720372200012207,15.82679557800293,15.843762397766113
b'3962453',59255,59225.28,59255.23,15.528220176696777,15.65057373046875,15.592145919799805
b'3963100',59313,59304.156,59313.3362,17.27431297302246,17.391386032104492,17.431127548217773
b'3963100',59317,59304.156,59317.230200000005,17.36428451538086,17.378450393676758,17.599292755126953
b'3963100',59318,59304.156,59318.2475,17.34564781188965,17.41082000732422,17.534290313720703
b'3963100',59319,59304.156,59319.24583333333,17.328624725341797,17.421588897705078,17.565322875976562
b'3963100',59320,59304.156,59320.265,17.314966201782227,17.446372985839844,17.566308975219727
b'3963100',59321,59304.156,59321.25,17.324813842773438,17.479915618896484,17.562175750732422
b'3963100',59324,59304.156,59324.232833333335,17.36737060546875,17.46579360961914,17.66583824157715
b'3963100',59328,59304.156,59328.26666666667,17.419658660888672,17.509580612182617,17.751174926757812
b'3963100',59332,59304.156,59332.3,17.42432975769043,17.56825828552246,17.809110641479492
b'3965257',59313,59290.227,59313.3362,14.185972213745117,14.29116153717041,14.460891723632812
b'3965257',59315,59290.23,59315.236666666664,14.229341506958008,14.305112838745117,14.545291900634766
b'3965257',59316,59290.227,59316.41,14.252358436584473,14.357454299926758,14.582127571105957
b'3965257',59317,59290.227,59317.230200000005,14.25660228729248,14.35690689086914,14.64610481262207
b'3965257',59318,59290.227,59318.2475,14.279436111450195,14.388245582580566,14.683357238769531
b'3965257',59319,59290.227,59319.2475,14.306429862976074,14.401017189025879,14.714998245239258
b'396570',59322,59322.395,59322.4,20.73306655883789,20.760364532470703,20.7309513092041
b'3965762',59156,59154.32,59156.4456,17.461509704589844,17.48248863220215,17.187931060791016
b'3965762',59157,59154.316,59157.46,16.88628387451172,16.91944122314453,16.644380569458008
b'3965762',59158,59154.316,59158.3555,16.507251739501953,16.554487228393555,16.334360122680664
b'3965762',59160,59154.316,59160.44,16.11315155029297,16.08791732788086,15.996177673339844
b'3965762',59161,59154.316,59161.44,16.010578155517578,15.964502334594727,15.934090614318848
b'3965762',59162,59154.316,59162.46,15.953405380249023,15.927978515625,15.904653549194336
b'3965762',59163,59154.316,59163.37,15.940314292907715,15.865823745727539,15.887232780456543
b'3965762',59164,59154.316,59164.445166666665,15.942440032958984,15.86644172668457,15.894893646240234
b'3965762',59166,59154.316,59166.4,15.957002639770508,15.836132049560547,15.939157485961914
b'3965762',59167,59154.316,59167.378666666664,15.964154243469238,15.841602325439453,15.955232620239258
b'3965762',59169,59154.316,59169.3565,16.01504898071289,15.84367847442627,16.009265899658203
b'3965762',59170,59154.316,59170.39,15.977683067321777,15.879083633422852,15.998283386230469
b'3965762',59172,59154.316,59172.39,16.006103515625,15.931238174438477,16.06310272216797
b'3965762',59173,59154.316,59173.39,15.999277114868164,15.930696487426758,16.109458923339844
b'3965762',59183,59154.316,59183.39,16.131568908691406,16.010700225830078,16.429100036621094
b'3965762',59184,59154.316,59184.244666666666,16.122594833374023,16.048969268798828,16.481651306152344
b'3966446',59212,59210.156,59212.33,16.437042236328125,16.431743621826172,16.372596740722656
b'3966446',59216,59210.156,59216.22333333333,16.14040756225586,16.08884620666504,16.24038314819336
b'3966446',59219,59210.156,59219.27,16.1656551361084,16.06770896911621,16.25377082824707
b'3966446',59222,59210.156,59222.257000000005,16.185932159423828,16.084016799926758,16.294923782348633
b'3966446',59225,59210.156,59225.28,16.214706420898438,16.093002319335938,16.40536117553711
b'3966446',59229,59210.156,59229.23,16.22271156311035,16.13551139831543,16.518259048461914
b'3966864',59246,59229.23,59246.23,17.848697662353516,18.324087142944336,17.955171585083008
b'3966864',59255,59229.23,59255.23,18.224498748779297,18.83081817626953,18.440614700317383
b'3970767',59394,59394.28,59394.28,16.821334838867188,16.725669860839844,16.586322784423828
b'3970767',59400,59394.28,59400.27,16.20038604736328,16.327136993408203,16.094758987426758
b'3970767',59406,59394.28,59406.27,16.27541732788086,16.403743743896484,16.25912857055664
b'3970767',59412,59394.28,59412.27,16.318872451782227,16.476625442504883,16.56792449951172
b'397089',59322,59317.207,59322.4,20.067100524902344,20.10584259033203,20.08262062072754
b'3971027',59220,59215.49,59220.63,18.029958724975586,18.359485626220703,17.92259979248047
b'3971027',59221,59215.49,59221.56716666667,17.974706649780273,18.37215232849121,17.894268035888672
b'3971027',59222,59215.49,59222.58,17.964313507080078,18.380495071411133,17.86849594116211
b'3971027',59226,59215.49,59226.63,17.932395935058594,18.431983947753906,17.906925201416016
b'3971027',59228,59215.49,59228.662500000006,17.985605239868164,18.4422607421875,18.003742218017578
b'3971027',59230,59215.49,59230.1705,17.968955993652344,18.49985122680664,18.04538345336914
b'3971027',59231,59215.49,59231.473,18.09856414794922,18.639856338500977,18.16773223876953
b'3971027',59235,59215.49,59235.47,18.34345245361328,18.859901428222656,18.453388214111328
b'397141',58975,58962.34,58975.42,19.204998016357422,19.597190856933594,19.29937171936035
b'3971629',59187,59187.42,59187.42,18.342254638671875,18.38677215576172,18.01473045349121
b'3971629',59188,59187.42,59188.295000000006,17.429157257080078,17.4506778717041,17.151729583740234
b'3971629',59189,59187.42,59189.37,16.7352294921875,16.793750762939453,16.521865844726562
b'3971629',59190,59187.426,59190.342599999996,16.312519073486328,16.360782623291016,16.117664337158203
b'3971629',59191,59187.42,59191.3925,16.03649139404297,16.049604415893555,15.922492980957031
b'3971629',59192,59187.42,59192.37,15.884018898010254,15.877779960632324,15.771788597106934
b'3971629',59193,59187.42,59193.280166666664,15.794758796691895,15.764179229736328,15.717113494873047
b'3971629',59194,59187.42,59194.332500000004,15.749173164367676,15.70145034790039,15.699701309204102
b'3971629',59195,59187.42,59195.27033333333,15.711671829223633,15.642984390258789,15.678816795349121
b'3971629',59198,59187.42,59198.3,15.745309829711914,15.613262176513672,15.713943481445312
b'3971629',59199,59187.42,59199.278,15.737046241760254,15.61843490600586,15.732301712036133
b'3971629',59200,59187.42,59200.31,15.764263153076172,15.59643268585205,15.733898162841797
b'3971629',59212,59187.42,59212.33,15.861213684082031,15.792984962463379,16.09185028076172
b'3971629',59216,59187.42,59216.22333333333,15.914310455322266,15.83456039428711,16.238056182861328
b'39728',59318,59318.24,59318.2475,18.7867431640625,18.954669952392578,18.954429626464844
b'39728',59319,59318.24,59319.24583333333,18.018402099609375,18.204578399658203,18.175586700439453
b'39728',59320,59318.24,59320.265,17.696006774902344,17.87493324279785,17.818302154541016
b'39728',59321,59318.24,59321.25,17.6741943359375,17.873933792114258,17.82851791381836
b'39728',59324,59318.24,59324.232833333335,16.892486572265625,16.96527099609375,17.28582763671875
b'39728',59328,59318.24,59328.26666666667,16.677812576293945,16.74856185913086,17.086490631103516
b'39728',59332,59318.24,59332.3,16.92290687561035,16.746580123901367,17.179584503173828
