,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
27257,b'4937786',59320,59305.29,59320.2476,0,15.235877990722656,15.33395767211914,16.121475219726562,14.957600000001548,-0.09807968139648438,0.8855972290039062,-1
13719,b'2938434',58937,58937.387,58937.5252,0,16.968482971191406,17.308002471923828,16.864593505859375,0.13819999999395804,-0.3395195007324219,-0.10388946533203125,-1
31631,b'967369',59318,59309.188,59318.2475,0,16.569122314453125,16.766950607299805,16.58087158203125,9.05949999999575,-0.1978282928466797,0.011749267578125,1
11029,b'2596863',59222,59219.44,59222.58,0,19.54637336730957,19.78175926208496,19.68099594116211,3.139999999999418,-0.23538589477539062,0.13462257385253906,5
8494,b'2247783',59317,59305.29,59317.230200000005,0,14.534607887268066,15.287574768066406,14.471281051635742,11.940200000004552,-0.7529668807983398,-0.06332683563232422,-1
22294,b'4253144',59320,59315.2,59320.2476,0,15.192503929138184,15.580595016479492,14.93137550354004,5.047600000005332,-0.3880910873413086,-0.26112842559814275,-1
23662,b'4410355',59166,59154.223,59166.4,0,14.801583290100098,14.996662139892578,15.052742958068848,12.177000000003318,-0.19507884979248047,0.25115966796875,-1
4863,b'1749778',59317,59308.258,59317.230200000005,0,16.61980438232422,16.79555892944336,16.652313232421875,8.972200000003795,-0.17575454711914062,0.03250885009765625,1
1179,b'1175861',59342,59342.26,59342.26,0,20.0498104095459,20.012422561645508,20.362926483154297,0.0,0.037387847900390625,0.31311607360839844,-1
9642,b'2401212',59316,59303.344,59316.41,0,14.076186180114746,14.615315437316896,14.203916549682615,13.06600000000617,-0.5391292572021502,0.12773036956786932,-1
25122,b'4650719',59142,59127.387,59142.3412,0,14.27692985534668,15.076470375061035,14.17080783843994,14.954200000000128,-0.7995405197143555,-0.10612201690674006,-1
23801,b'4427349',59313,59307.164,59313.3362,0,14.862399101257324,15.1078519821167,14.87309455871582,6.172200000000885,-0.245452880859375,0.010695457458496094,-1
19111,b'3792388',59316,59307.16,59316.41,0,14.168514251708984,14.484064102172852,14.120718002319336,9.25,-0.3155498504638672,-0.04779624938964844,-1
31628,b'965854',59291,59291.41,59291.41,0,21.02814483642578,20.962570190429688,21.135025024414062,0.0,0.06557464599609375,0.10688018798828125,-1
12367,b'275940',59162,59156.348,59162.46,0,15.291033744812012,15.485048294067385,15.314022064208984,6.1120000000009895,-0.19401454925537287,0.022988319396972656,-1
24524,b'4550800',59332,59328.188,59332.3,0,17.659191131591797,17.83618927001953,17.799915313720703,4.1120000000009895,-0.17699813842773438,0.14072418212890625,0
27748,b'5000680',59230,59215.49,59230.1705,0,18.858783721923828,19.470443725585938,19.0318660736084,14.680500000002212,-0.6116600036621094,0.1730823516845703,-1
16253,b'3373896',59353,59348.25,59353.305,0,18.54621315002441,18.61269760131836,19.0675106048584,5.055000000000291,-0.06648445129394887,0.5212974548339879,-1
25488,b'470735',59314,59305.285,59314.29,0,15.106388092041016,15.406813621520996,15.790609359741213,9.00499999999738,-0.30042552947998047,0.6842212677001971,-1
337,b'1044940',59337,59335.41,59337.27,0,20.052318572998047,18.801074981689453,19.94164085388184,1.8599999999933061,1.2512435913085938,-0.11067771911620738,-1
18460,b'3705055',59195,59190.39,59195.27033333333,0,17.5078067779541,17.48419189453125,19.13911437988281,4.880333333327144,0.023614883422851562,1.6313076019287074,-1
5897,b'187930',58975,58975.42,58975.420000000006,0,20.503576278686523,20.512020111083984,20.463228225708008,7.275957614183426e-12,-0.008443832397460938,-0.040348052978515625,-1
2489,b'1382129',59219,59216.11,59219.27,0,16.031267166137695,16.274818420410156,15.920146942138672,3.1599999999962165,-0.24355125427246094,-0.11112022399902344,-1
18680,b'3739854',59322,59320.26,59322.2564,0,17.594324111938477,17.665992736816406,17.44727325439453,1.9963999999963562,-0.07166862487792969,-0.1470508575439453,0
11825,b'2703848',59316,59305.285,59316.41,0,14.875133514404297,15.212841033935549,15.37600040435791,11.125,-0.3377075195312518,0.5008668899536133,-1
31065,b'877786',59220,59215.49,59220.63,0,18.33234977722168,19.118392944335938,18.52462577819824,5.139999999999418,-0.7860431671142578,0.19227600097655895,-1
7858,b'2163578',59319,59305.285,59319.2475,0,14.970991134643556,15.377452850341797,15.388836860656738,13.96249999999418,-0.4064617156982404,0.4178457260131818,-1
18510,b'3714100',58937,58937.387,58937.5252,0,17.281307220458984,17.510101318359375,17.14354133605957,0.13819999999395804,-0.22879409790039062,-0.13776588439941406,-1
27515,b'4975057',59338,59331.29,59338.27,0,15.118911743164062,15.372224807739258,15.0908842086792,6.9799999999959255,-0.2533130645751953,-0.02802753448486328,-1
29853,b'709316',59258,59252.156,59258.23,0,14.915661811828612,15.11323356628418,15.038354873657228,6.074000000000524,-0.19757175445556818,0.12269306182861683,-1
13855,b'2965933',59357,59350.19,59357.31,0,16.87132453918457,17.154773712158203,16.877153396606445,7.119999999995343,-0.2834491729736328,0.005828857421875,-1
17832,b'3629154',59138,59127.387,59138.380833333336,0,14.412312507629396,14.71044635772705,14.369173049926758,10.993833333333896,-0.2981338500976545,-0.043139457702638495,-1
7980,b'2181606',59136,59127.387,59136.41966666666,0,14.616480827331545,15.177562713623049,14.697989463806152,9.03266666665877,-0.5610818862915039,0.0815086364746076,-1
6847,b'2006786',59221,59215.49,59221.56716666667,0,18.394275665283203,19.003761291503903,18.568025588989254,6.077166666669655,-0.6094856262206996,0.17374992370605113,-1
22661,b'4299850',59142,59135.426,59142.3412,0,15.226664543151855,15.51578140258789,15.200180053710938,6.915200000003097,-0.28911685943603516,-0.02648448944091797,-1
12102,b'2727696',59338,59334.36,59338.27,0,16.17560577392578,16.37226104736328,16.08527183532715,3.9099999999962165,-0.1966552734375,-0.09033393859863281,2
29401,b'65790',59317,59307.164,59317.230200000005,0,14.312729835510254,14.586424827575684,14.421270370483398,10.066200000008394,-0.2736949920654297,0.10854053497314453,-1
